src_port,dst_port,ip_version,protocol,duration,packet_count,total_bytes,avg_packet_size,packets_per_sec,syn_count,ack_count,fin_count,rst_count,label
9163,2163,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
25597,2611,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
31803,3187,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
11178,3443,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
41036,3699,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
6663,3955,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
41333,4211,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
14946,4470,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
45807,4790,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
30169,4982,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
63661,5304,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
51792,5560,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
23986,5816,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
277,6200,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
22811,6456,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
29010,6712,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
21777,6968,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
5658,7224,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
28624,7480,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
333,7737,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
509,7993,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
23132,8249,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
38076,8505,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
17510,8761,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
21635,9017,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
46131,9337,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
42593,9593,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
40142,9849,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
49380,10106,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
64196,10362,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
33221,10618,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
63223,10874,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
56149,11130,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
48386,11386,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
29250,11767,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
27480,12151,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
50820,12471,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
22361,13239,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
19061,13564,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
42591,13820,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
40863,14203,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
27081,14587,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
18654,15099,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
29570,15358,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
64410,15612,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
8793,15868,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
42031,16124,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
48953,16380,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
26207,16636,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
36056,16892,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
45430,17148,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
41438,17532,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
64884,17916,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
20139,18236,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
38122,19453,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
7405,20733,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
56206,21179,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
37997,21755,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
11204,22203,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
14746,22651,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
23126,23035,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
31434,23419,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
46998,23803,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
55714,24187,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
57716,24572,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
3524,24956,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
17295,25404,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
37368,25787,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
57063,26171,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
52622,26555,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
61240,27002,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
6477,27388,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
59765,27772,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
15678,28092,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
18508,28476,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
2820,28732,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
34579,28988,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
44869,29244,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
19150,29500,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
61237,29756,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
21134,30141,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
15130,30397,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
29319,30653,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
38273,30909,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
7838,31165,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
63557,31421,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
65413,31677,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
61839,31933,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
59531,32189,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
10870,32509,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
2024,32701,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
13067,33022,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
10988,33278,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
44712,33534,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
27381,33790,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
12052,34046,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
5121,34302,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
26860,34686,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
48041,35070,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
17456,35326,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
32704,35582,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
50220,35839,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
64,36095,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
6218,36351,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
7232,36607,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
41696,36863,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
61291,37119,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
35554,37502,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
26969,37886,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
56842,38334,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
57776,38654,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
6840,38910,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
44604,39171,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
19777,39491,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
11763,39747,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
3741,40003,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
10890,40259,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
34573,40515,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
44498,40771,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
36272,41027,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
35920,41347,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
22406,41539,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
62331,41795,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
63952,42116,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
25052,42373,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
11503,42629,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
56786,42885,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
53906,43205,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
30778,43462,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
46271,43718,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
11515,43974,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
1008,44230,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
23459,44486,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
22999,44870,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
43678,45126,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
39008,45382,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
16487,45638,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
5636,45894,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
256,46149,4,TCP,0.168,2,120,60.0,11.87,1,1,0,1,1
135,46150,4,TCP,0.167,2,120,60.0,11.95,1,1,0,1,1
1720,46151,4,TCP,0.176,2,120,60.0,11.38,1,1,0,1,1
3389,46152,4,TCP,0.185,2,120,60.0,10.83,1,1,0,1,1
143,46153,4,TCP,0.184,2,120,60.0,10.9,1,1,0,1,1
199,46154,4,TCP,0.267,2,120,60.0,7.5,1,1,0,1,1
445,46155,4,TCP,0.268,2,120,60.0,7.46,1,1,0,1,1
1723,46156,4,TCP,0.269,2,120,60.0,7.43,1,1,0,1,1
113,46157,4,TCP,0.267,2,120,60.0,7.49,1,1,0,1,1
22,46158,4,TCP,1.47,4,252,63.0,2.72,2,3,0,1,1
53,46159,4,TCP,0.272,2,120,60.0,7.37,1,1,0,1,1
995,46160,4,TCP,0.273,2,120,60.0,7.34,1,1,0,1,1
443,46161,4,TCP,0.274,2,120,60.0,7.29,1,1,0,1,1
1025,46162,4,TCP,0.332,2,120,60.0,6.03,1,1,0,1,1
139,46163,4,TCP,0.324,2,120,60.0,6.17,1,1,0,1,1
23,46164,4,TCP,0.323,2,120,60.0,6.2,1,1,0,1,1
5900,46165,4,TCP,0.321,2,120,60.0,6.23,1,1,0,1,1
21,46166,4,TCP,0.316,2,120,60.0,6.33,1,1,0,1,1
110,46167,4,TCP,0.288,2,120,60.0,6.93,1,1,0,1,1
587,46168,4,TCP,0.263,2,120,60.0,7.6,1,1,0,1,1
111,46169,4,TCP,0.278,2,120,60.0,7.18,1,1,0,1,1
993,46170,4,TCP,0.28,2,120,60.0,7.14,1,1,0,1,1
80,46171,4,TCP,0.271,2,120,60.0,7.38,1,1,0,1,1
8080,46172,4,TCP,0.253,2,120,60.0,7.91,1,1,0,1,1
554,46173,4,TCP,0.244,2,120,60.0,8.21,1,1,0,1,1
3306,46174,4,TCP,0.233,2,120,60.0,8.57,1,1,0,1,1
8888,46175,4,TCP,0.224,2,120,60.0,8.93,1,1,0,1,1
25,46176,4,TCP,0.213,2,120,60.0,9.38,1,1,0,1,1
50538,46177,4,TCP,0.142,2,120,60.0,14.07,1,1,0,1,1
45737,46178,4,TCP,0.136,2,120,60.0,14.71,1,1,0,1,1
31493,46179,4,TCP,0.135,2,120,60.0,14.76,1,1,0,1,1
19384,46180,4,TCP,0.134,2,120,60.0,14.92,1,1,0,1,1
15485,46181,4,TCP,0.136,2,120,60.0,14.72,1,1,0,1,1
63727,46182,4,TCP,0.14,2,120,60.0,14.25,1,1,0,1,1
61768,46183,4,TCP,0.221,2,120,60.0,9.07,1,1,0,1,1
13135,46184,4,TCP,0.22,2,120,60.0,9.09,1,1,0,1,1
32257,46185,4,TCP,0.239,2,120,60.0,8.38,1,1,0,1,1
26510,46186,4,TCP,0.235,2,120,60.0,8.51,1,1,0,1,1
26009,46187,4,TCP,0.238,2,120,60.0,8.41,1,1,0,1,1
54051,46188,4,TCP,0.234,2,120,60.0,8.54,1,1,0,1,1
52255,46189,4,TCP,0.243,2,120,60.0,8.22,1,1,0,1,1
38906,46190,4,TCP,0.241,2,120,60.0,8.29,1,1,0,1,1
41695,46191,4,TCP,0.199,2,120,60.0,10.03,1,1,0,1,1
40287,46192,4,TCP,0.191,2,120,60.0,10.45,1,1,0,1,1
39366,46193,4,TCP,0.188,2,120,60.0,10.64,1,1,0,1,1
25875,46194,4,TCP,0.187,2,120,60.0,10.7,1,1,0,1,1
47479,46195,4,TCP,0.188,2,120,60.0,10.66,1,1,0,1,1
59792,46196,4,TCP,0.181,2,120,60.0,11.07,1,1,0,1,1
27601,46197,4,TCP,0.18,2,120,60.0,11.1,1,1,0,1,1
12760,46198,4,TCP,0.178,2,120,60.0,11.22,1,1,0,1,1
24485,46199,4,TCP,0.215,2,120,60.0,9.32,1,1,0,1,1
53042,46200,4,TCP,0.218,2,120,60.0,9.18,1,1,0,1,1
30578,46201,4,TCP,0.229,2,120,60.0,8.73,1,1,0,1,1
28415,46202,4,TCP,0.24,2,120,60.0,8.32,1,1,0,1,1
18671,46203,4,TCP,0.24,2,120,60.0,8.33,1,1,0,1,1
21557,46204,4,TCP,0.215,2,120,60.0,9.31,1,1,0,1,1
28121,46205,4,TCP,0.222,2,120,60.0,9.03,1,1,0,1,1
32081,46206,4,TCP,0.231,2,120,60.0,8.67,1,1,0,1,1
50252,46207,4,TCP,0.182,2,120,60.0,11.01,1,1,0,1,1
54957,46208,4,TCP,0.187,2,120,60.0,10.72,1,1,0,1,1
43215,46209,4,TCP,0.187,2,120,60.0,10.68,1,1,0,1,1
39898,46210,4,TCP,0.189,2,120,60.0,10.6,1,1,0,1,1
37120,46211,4,TCP,0.187,2,120,60.0,10.72,1,1,0,1,1
7226,46212,4,TCP,0.186,2,120,60.0,10.76,1,1,0,1,1
2037,46213,4,TCP,0.185,2,120,60.0,10.81,1,1,0,1,1
38680,46214,4,TCP,0.187,2,120,60.0,10.7,1,1,0,1,1
7153,46215,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
35199,46216,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
29409,46217,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
24006,46695,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
55400,47082,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
25331,47529,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
40146,47849,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
56576,48233,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
46263,48617,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
35342,49001,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
13279,49781,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
38727,50290,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
50390,50675,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
51308,51060,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
22910,51444,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
39023,51832,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
51496,52216,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
26730,52602,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
52853,52986,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
39956,53306,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
57451,53691,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
64880,54076,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
55375,54460,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
9146,54845,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
57892,55235,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
46773,55619,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
57912,56069,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
39355,56454,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
12862,56838,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
54636,57286,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
15023,57734,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
27055,58118,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
30300,58566,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
19609,59015,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
25629,59400,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
38980,59784,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
64865,60170,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
63858,60875,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
39314,61452,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
48891,61837,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
25756,62286,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
38973,62670,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
4740,63118,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
8217,63502,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
35894,63887,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
17496,64277,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
4872,64661,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
7984,65109,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
31497,1046,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
15330,1430,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
17848,1814,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
37779,2198,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
32561,2582,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
8712,2966,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
37445,3222,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
38542,3478,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
29393,3798,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
18748,4054,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
33865,4311,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
9604,4569,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
37221,4825,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
11140,5082,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
59445,5403,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
61584,5659,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
17658,5915,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
30206,6171,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
58722,6363,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
37561,6683,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
37744,6939,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
2379,7195,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
32595,7451,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
2706,7708,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
23814,7964,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
35218,8220,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
61706,8476,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
42372,8732,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
5318,9179,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
57367,9563,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
16302,9947,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
34553,10268,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
39449,10524,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
62825,10780,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
1776,11036,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
34302,11484,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
1102,11868,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
4923,12252,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
43192,12572,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
54122,12956,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
28209,13212,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
51517,13473,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
44301,13790,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
64277,14046,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
23387,14302,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
47035,14558,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
2806,14878,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
55382,15134,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
15405,15393,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
47361,15649,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
36056,15905,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
17184,16161,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
37886,16417,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
54722,16673,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
8765,16929,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
52714,17185,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
56867,17441,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
13120,17697,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
47597,18015,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
65358,18271,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
10866,18527,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
19115,18847,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
29442,19359,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
25654,19616,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
13035,19872,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
49177,20128,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
42411,20447,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
37809,20831,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
58506,21215,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
11870,21535,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
29505,21791,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
39084,22111,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
48006,22367,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
2954,22879,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
14450,23135,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
14534,23391,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
6281,23647,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
39073,23903,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
51015,24159,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
57441,24415,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
51363,24672,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
50114,24928,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
27049,25248,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
5994,25504,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
19411,25760,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
14846,26016,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
8347,26272,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
37836,26528,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
35478,26784,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
18339,27041,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
1156,27298,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
49460,27554,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
27801,27874,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
18675,28066,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
40679,28322,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
13356,28578,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
60203,28834,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
29141,29090,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
63985,29345,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
28175,29601,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
62381,29921,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
35789,30178,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
61135,30434,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
13219,30690,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
48217,30946,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
5634,31202,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
55096,31458,4,TCP,0.001,1,66,66.0,1000.0,1,0,0,0,1
